Mode,Bessel_omega_rad_s,Bessel_hat_omega,Det_hat_omega,SVD_hat_omega,SVD_Rel_Err,Det_Rel_Err
988,-0.0013470646131566162,-4.082013979262474,-1.128009,-1.646371,5.97e-01,7.24e-01
989,-0.0013456724810946355,-4.077795397256471,-1.128009,-1.646371,5.96e-01,7.23e-01
990,-0.001344280440222802,-4.073577091584249,-1.128009,-1.646371,5.96e-01,7.23e-01
991,-0.0013428884908344724,-4.069359063134765,-1.128009,-1.646371,5.95e-01,7.23e-01
992,-0.0013387131943853857,-4.056706649652684,-1.128009,-1.646371,5.94e-01,7.22e-01
993,-0.001337321613763531,-4.052489738677367,-1.128009,-1.646371,5.94e-01,7.22e-01
994,-0.0013359301260465282,-4.0482731092319035,-1.128009,-1.646371,5.93e-01,7.21e-01
995,-0.0013345387315673405,-4.044056762325274,-1.128009,-1.646371,5.93e-01,7.21e-01
996,-0.0013303651101224715,-4.03140942461355,-1.128009,-1.646371,5.92e-01,7.20e-01
997,-0.0013289740913659976,-4.0271942162605985,-1.128009,-1.646371,5.91e-01,7.20e-01
998,-0.0013275831672582368,-4.02297929472193,-1.128009,-1.646371,5.91e-01,7.20e-01
999,-0.001326192338118619,-4.018764660965512,-1.128009,-1.646371,5.90e-01,7.19e-01
1000,-0.0013220204235045313,-4.006122495468277,-1.128009,-1.646371,5.89e-01,7.18e-01
1001,-0.0013206299772281483,-4.001909021903479,-1.128009,-1.646371,5.89e-01,7.18e-01
1002,-0.00131923962742686,-3.997695840687455,-1.128009,-1.646371,5.88e-01,7.18e-01
1003,-0.0013178493744052699,-3.993482952743242,-1.128009,-1.646371,5.88e-01,7.18e-01
1004,-0.0013164592185190263,-3.9892703591485645,-1.128009,-1.646371,5.87e-01,7.17e-01
1005,-0.0013122893362473654,-3.9766343522647434,-1.128009,-1.646371,5.86e-01,7.16e-01
1006,-0.0013108995717343727,-3.972422944649614,-1.128009,-1.646371,5.86e-01,7.16e-01
1007,-0.001309509905848247,-3.968211835903779,-1.128009,-1.646371,5.85e-01,7.16e-01
1008,-0.001308120338949011,-3.9640010271182153,-1.128009,-1.646371,5.85e-01,7.15e-01
1009,-0.0013039522349548936,-3.951370408954223,-1.128009,-1.646371,5.83e-01,7.15e-01
1010,-0.0013025630669967175,-3.947160809080962,-1.128009,-1.646371,5.83e-01,7.14e-01
1011,-0.0013011739995578548,-3.942951513811681,-1.128009,-1.646371,5.82e-01,7.14e-01
1012,-0.001299785032977639,-3.9387425241746636,-1.128009,-1.646371,5.82e-01,7.14e-01
1013,-0.0012956187416146034,-3.9261173988321314,-1.128009,-1.646371,5.81e-01,7.13e-01
1014,-0.001294230181723767,-3.921909641587173,-1.128009,-1.646371,5.80e-01,7.12e-01
1015,-0.0012928417243220876,-3.917702194915417,-1.128009,-1.646371,5.80e-01,7.12e-01
1016,-0.001291453369456799,-3.913495058959997,-1.128009,-1.646371,5.79e-01,7.12e-01
1017,-0.0012900651182584984,-3.909288237146965,-1.128009,-1.646371,5.79e-01,7.11e-01
1018,-0.001285900985898818,-3.896669654238843,-1.128009,-1.646371,5.77e-01,7.11e-01
1019,-0.0012845131506585624,-3.8924640929047345,-1.128009,-1.646371,5.77e-01,7.10e-01
1020,-0.0012831254199437922,-3.8882588483145217,-1.128009,-1.646371,5.77e-01,7.10e-01
1021,-0.0012817377944397683,-3.8840539225447523,-1.128009,-1.646371,5.76e-01,7.10e-01
1022,-0.0012775755523185706,-3.8714410676320323,-1.128009,-1.646371,5.75e-01,7.09e-01
1023,-0.0012761883509021256,-3.8672374269761383,-1.128009,-1.646371,5.74e-01,7.08e-01
1024,-0.0012748012563733777,-3.863034110222357,-1.128009,-1.646371,5.74e-01,7.08e-01
1025,-0.0012734142691020987,-3.8588311184912083,-1.128009,-1.646371,5.73e-01,7.08e-01
1026,-0.0012692539541048825,-3.8462241033481286,-1.128009,-1.646371,5.72e-01,7.07e-01
1027,-0.0012678673993162743,-3.842022422170528,-1.128009,-1.646371,5.71e-01,7.06e-01
1028,-0.0012664809534939133,-3.8378210711936767,-1.128009,-1.646371,5.71e-01,7.06e-01
1029,-0.0012650946170337126,-3.8336200516173107,-1.128009,-1.646371,5.71e-01,7.06e-01
1030,-0.0012609362674164861,-3.82101899217117,-1.128009,-1.646371,5.69e-01,7.05e-01
1031,-0.001259550372013902,-3.8168193091330362,-1.128009,-1.646371,5.69e-01,7.04e-01
1032,-0.0012581645877901477,-3.8126199630004476,-1.128009,-1.646371,5.68e-01,7.04e-01
1033,-0.0012567789150931192,-3.8084209548276338,-1.128009,-1.646371,5.68e-01,7.04e-01
1034,-0.0012526225699283284,-3.795825969479783,-1.128009,-1.646371,5.66e-01,7.03e-01
1035,-0.0012512373470969789,-3.7916283245362994,-1.128009,-1.646371,5.66e-01,7.03e-01
1036,-0.0012498522376663567,-3.787431023231384,-1.128009,-1.646371,5.65e-01,7.02e-01
1037,-0.001248467242003262,-3.783234066676551,-1.128009,-1.646371,5.65e-01,7.02e-01
1038,-0.0012470823604226646,-3.7790374558262565,-1.128009,-1.646371,5.64e-01,7.02e-01
1039,-0.0012429284047465812,-3.7664497113532764,-1.128009,-1.646371,5.63e-01,7.01e-01
1040,-0.0012415439836830204,-3.7622544960091524,-1.128009,-1.646371,5.62e-01,7.00e-01
1041,-0.0012401596786819295,-3.7580596323694833,-1.128009,-1.646371,5.62e-01,7.00e-01
1042,-0.0012387754901835813,-3.7538651217684285,-1.128009,-1.646371,5.61e-01,7.00e-01
1043,-0.0012346236272282806,-3.7412837188735777,-1.128009,-1.646371,5.60e-01,6.98e-01
1044,-0.001233239908445221,-3.737090631652185,-1.128009,-1.646371,5.59e-01,6.98e-01
1045,-0.0012318563081191297,-3.732897903391302,-1.128009,-1.646371,5.59e-01,6.98e-01
1046,-0.0012304728266210561,-3.7287055352153216,-1.128009,-1.646371,5.58e-01,6.97e-01
1047,-0.001226323098984909,-3.716130602984572,-1.128009,-1.646371,5.57e-01,6.96e-01
1048,-0.0012249400968378156,-3.71193968738732,-1.128009,-1.646371,5.56e-01,6.96e-01
1049,-0.0012235572154984816,-3.7077491378741865,-1.128009,-1.646371,5.56e-01,6.96e-01
1050,-0.0012221744554181228,-3.7035589558124933,-1.128009,-1.646371,5.55e-01,6.95e-01
1051,-0.0012180269067889689,-3.690990626633239,-1.128009,-1.646371,5.54e-01,6.94e-01
1052,-0.0012166446359070954,-3.6868019269911985,-1.128009,-1.646371,5.53e-01,6.94e-01
1053,-0.0012152624883090418,-3.6826136009364903,-1.128009,-1.646371,5.53e-01,6.94e-01
1054,-0.001213880464467325,-3.678425649900985,-1.128009,-1.646371,5.52e-01,6.93e-01
1055,-0.0012097351396972518,-3.6658640596886416,-1.128009,-1.646371,5.51e-01,6.92e-01
1056,-0.0012083536151006747,-3.661677621517196,-1.128009,-1.646371,5.50e-01,6.92e-01
1057,-0.0012069722164000122,-3.657491564848522,-1.128009,-1.646371,5.50e-01,6.92e-01
1058,-0.0012055909439907305,-3.6533058908810014,-1.128009,-1.646371,5.49e-01,6.91e-01
1059,-0.001201447889047266,-3.640751178931109,-1.128009,-1.646371,5.48e-01,6.90e-01
1060,-0.0012000671262713664,-3.6365670493071707,-1.128009,-1.646371,5.47e-01,6.90e-01
1061,-0.0011986864921897595,-3.6323833096659377,-1.128009,-1.646371,5.47e-01,6.89e-01
1062,-0.0011973059866692592,-3.6281999596038155,-1.128009,-1.646371,5.46e-01,6.89e-01
1063,-0.0011959256107362264,-3.624017002230989,-1.128009,-1.646371,5.46e-01,6.89e-01
1064,-0.001191785263779975,-3.6114704963029545,-1.128009,-1.646371,5.44e-01,6.88e-01
1065,-0.0011904054099165372,-3.6072891209592037,-1.128009,-1.646371,5.44e-01,6.87e-01
1066,-0.0011890256876975686,-3.6031081445380866,-1.128009,-1.646371,5.43e-01,6.87e-01
1067,-0.0011876460976617059,-3.598927568671836,-1.128009,-1.646371,5.43e-01,6.87e-01
1068,-0.0011835081245622514,-3.5863882562492466,-1.128009,-1.646371,5.41e-01,6.85e-01
1069,-0.0011821290675650485,-3.582209295651662,-1.128009,-1.646371,5.40e-01,6.85e-01
1070,-0.0011807501448947981,-3.578030742105449,-1.128009,-1.646371,5.40e-01,6.85e-01
1071,-0.001179371357128632,-3.573852597359491,-1.128009,-1.646371,5.39e-01,6.84e-01
1072,-0.0011752358082116586,-3.56132063094442,-1.128009,-1.646371,5.38e-01,6.83e-01
1073,-0.0011738575648017038,-3.557144135762739,-1.128009,-1.646371,5.37e-01,6.83e-01
1074,-0.001172479458777015,-3.5529680569000455,-1.128009,-1.646371,5.37e-01,6.83e-01
1075,-0.0011711014904877619,-3.5487923954174603,-1.128009,-1.646371,5.36e-01,6.82e-01
1076,-0.0011669684170984675,-3.536267930601417,-1.128009,-1.646371,5.34e-01,6.81e-01
1077,-0.001165591004767212,-3.532093953840036,-1.128009,-1.646371,5.34e-01,6.81e-01
1078,-0.0011642137326459637,-3.527920401957466,-1.128009,-1.646371,5.33e-01,6.80e-01
1079,-0.0011628366012705281,-3.523747276577358,-1.128009,-1.646371,5.33e-01,6.80e-01
1080,-0.0011587060564348483,-3.511230474044995,-1.128009,-1.646371,5.31e-01,6.79e-01
1081,-0.0011573294929470262,-3.507059069536443,-1.128009,-1.646371,5.31e-01,6.78e-01
1082,-0.0011559530726873819,-3.5028880990526723,-1.128009,-1.646371,5.30e-01,6.78e-01
1083,-0.0011545767962054553,-3.4987175642589556,-1.128009,-1.646371,5.29e-01,6.78e-01
1084,-0.0011504488343865148,-3.486208589050045,-1.128009,-1.646371,5.28e-01,6.76e-01
1085,-0.0011490731380634851,-3.4820398123135914,-1.128009,-1.646371,5.27e-01,6.76e-01
1086,-0.001147697588071843,-3.477871479005585,-1.128009,-1.646371,5.27e-01,6.76e-01
1087,-0.0011463221849768181,-3.4737035908388427,-1.128009,-1.646371,5.26e-01,6.75e-01
1088,-0.00114219686217124,-3.4612026126401214,-1.128009,-1.646371,5.24e-01,6.74e-01
1089,-0.0011408220518531536,-3.457036520767132,-1.128009,-1.646371,5.24e-01,6.74e-01
1090,-0.001139447391058058,-3.452870881994115,-1.128009,-1.646371,5.23e-01,6.73e-01
1091,-0.00113807288036192,-3.4487056980664246,-1.128009,-1.646371,5.23e-01,6.73e-01
1092,-0.0011339502541644825,-3.4362128914075227,-1.128009,-1.646371,5.21e-01,6.72e-01
1093,-0.0011325763491304743,-3.432049542819619,-1.128009,-1.646371,5.20e-01,6.71e-01
1094,-0.0011312025971001998,-3.427886657879393,-1.128009,-1.646371,5.20e-01,6.71e-01
1095,-0.0011298289982940315,-3.423724237254641,-1.128009,-1.646371,5.19e-01,6.71e-01
1096,-0.0011257091280785358,-3.411239782056169,-1.128009,-1.646371,5.17e-01,6.69e-01
1097,-0.00112433614842463,-3.4070792376503944,-1.128009,-1.646371,5.17e-01,6.69e-01
1098,-0.0011229633249584972,-3.402919166540901,-1.128009,-1.646371,5.16e-01,6.69e-01
1099,-0.0011215906583123185,-3.3987595706433895,-1.128009,-1.646371,5.16e-01,6.68e-01
1100,-0.0011174736047335108,-3.3862836507076084,-1.128009,-1.646371,5.14e-01,6.67e-01
1101,-0.0011161015709369145,-3.3821259725361044,-1.128009,-1.646371,5.13e-01,6.66e-01
1102,-0.0011147296968108808,-3.37796877821479,-1.128009,-1.646371,5.13e-01,6.66e-01
1103,-0.0011106150383794222,-3.365500116301279,-1.128009,-1.646371,5.11e-01,6.65e-01
1104,-0.0011092438088650262,-3.361344875348564,-1.128009,-1.646371,5.10e-01,6.64e-01
1105,-0.0011078727419956643,-3.3571901272595888,-1.128009,-1.646371,5.10e-01,6.64e-01
1106,-0.001106501838384304,-3.35303587389183,-1.128009,-1.646371,5.09e-01,6.64e-01
1107,-0.0011023901132553805,-3.3405761007738803,-1.128009,-1.646371,5.07e-01,6.62e-01
1108,-0.0011010198685616097,-3.3364238441260903,-1.128009,-1.646371,5.07e-01,6.62e-01
1109,-0.0010996497900944188,-3.3322720911952084,-1.128009,-1.646371,5.06e-01,6.61e-01
1110,-0.0010982798790437685,-3.3281208455871774,-1.128009,-1.646371,5.05e-01,6.61e-01
1111,-0.0010941711530075252,-3.3156701606288643,-1.128009,-1.646371,5.03e-01,6.60e-01
1112,-0.001092801915722393,-3.311520956734524,-1.128009,-1.646371,5.03e-01,6.59e-01
1113,-0.0010914328485041027,-3.307372268194251,-1.128009,-1.646371,5.02e-01,6.59e-01
1114,-0.0010900639520176258,-3.3032240970231084,-1.128009,-1.646371,5.02e-01,6.59e-01
1115,-0.001085958293222793,-3.2907827067357363,-1.128009,-1.646371,5.00e-01,6.57e-01
1116,-0.001084590086151575,-3.286636624701743,-1.128009,-1.646371,4.99e-01,6.57e-01
1117,-0.0010832220529667456,-3.282491069596199,-1.128009,-1.646371,4.98e-01,6.56e-01
1118,-0.0010818541944483404,-3.2783460437828498,-1.128009,-1.646371,4.98e-01,6.56e-01
1119,-0.001077751673085421,-3.265914160864912,-1.128009,-1.646371,4.96e-01,6.55e-01
1120,-0.0010763845196862677,-3.261771271776569,-1.128009,-1.646371,4.95e-01,6.54e-01
1121,-0.0010750175442279933,-3.2576289219030103,-1.128009,-1.646371,4.95e-01,6.54e-01
1122,-0.0010736507474338954,-3.2534871134360466,-1.128009,-1.646371,4.94e-01,6.53e-01
1123,-0.0010695514357139683,-3.241064956708995,-1.128009,-1.646371,4.92e-01,6.52e-01
1124,-0.0010681853604488083,-3.2369253346933586,-1.128009,-1.646371,4.91e-01,6.52e-01
1125,-0.001066819467032424,-3.232786263734618,-1.128009,-1.646371,4.91e-01,6.51e-01
1126,-0.0010654537565292109,-3.228647747058215,-1.128009,-1.646371,4.90e-01,6.51e-01
1127,-0.001061357728745602,-3.2162355416533397,-1.128009,-1.646371,4.88e-01,6.49e-01
1128,-0.0010599927564328723,-3.212099261917795,-1.128009,-1.646371,4.87e-01,6.49e-01
1129,-0.0010586279704643358,-3.2079635468616234,-1.128009,-1.646371,4.87e-01,6.48e-01
1130,-0.0010545347376884426,-3.195559811177099,-1.128009,-1.646371,4.85e-01,6.47e-01
1131,-0.0010531707042655079,-3.191426376562145,-1.128009,-1.646371,4.84e-01,6.47e-01
1132,-0.0010518068607994252,-3.1872935175740156,-1.128009,-1.646371,4.83e-01,6.46e-01
1133,-0.0010504432080585377,-3.1831612365410233,-1.128009,-1.646371,4.83e-01,6.46e-01
1134,-0.0010463534013839717,-3.1707678829817323,-1.128009,-1.646371,4.81e-01,6.44e-01
1135,-0.001044990518891055,-3.1666379360335,-1.128009,-1.646371,4.80e-01,6.44e-01
1136,-0.0010436278309214936,-3.1625085785499807,-1.128009,-1.646371,4.79e-01,6.43e-01
1137,-0.0010422653381216907,-3.158379812489972,-1.128009,-1.646371,4.79e-01,6.43e-01
1138,-0.0010381790386068104,-3.1459970866873044,-1.128009,-1.646371,4.77e-01,6.41e-01
1139,-0.0010368173343707344,-3.141870710214347,-1.128009,-1.646371,4.76e-01,6.41e-01
1140,-0.0010354558291227815,-3.1377449367357015,-1.128009,-1.646371,4.75e-01,6.41e-01
1141,-0.0010313725158369476,-3.1253712601119625,-1.128009,-1.646371,4.73e-01,6.39e-01
1142,-0.0010300118148282066,-3.121247923721838,-1.128009,-1.646371,4.73e-01,6.39e-01
1143,-0.0010286513168452614,-3.117125202561398,-1.128009,-1.646371,4.72e-01,6.38e-01
1144,-0.0010272910227137496,-3.1130030991325746,-1.128009,-1.646371,4.71e-01,6.38e-01
1145,-0.0010232113713707525,-3.1006405193053106,-1.128009,-1.646371,4.69e-01,6.36e-01
1146,-0.0010218519008471651,-3.096520911658076,-1.128009,-1.646371,4.68e-01,6.36e-01
1147,-0.001020492638142987,-3.0924019337666273,-1.128009,-1.646371,4.68e-01,6.35e-01
1148,-0.0010191335842425952,-3.088283588613925,-1.128009,-1.646371,4.67e-01,6.35e-01
1149,-0.0010150576832935751,-3.075932373616894,-1.128009,-1.646371,4.65e-01,6.33e-01
1150,-0.0010136994728157148,-3.071816584290045,-1.128009,-1.646371,4.64e-01,6.33e-01
1151,-0.0010123414752252267,-3.0677014400764446,-1.128009,-1.646371,4.63e-01,6.32e-01
1152,-0.0010082687688229021,-3.0553599055239458,-1.128009,-1.646371,4.61e-01,6.31e-01
1153,-0.001006911631976923,-3.0512473696270392,-1.128009,-1.646371,4.60e-01,6.30e-01
1154,-0.0010055547122225037,-3.0471354915833446,-1.128009,-1.646371,4.60e-01,6.30e-01
1155,-0.0010041980106704359,-3.0430242747588965,-1.128009,-1.646371,4.59e-01,6.29e-01
1156,-0.001000129223822375,-3.0306946176435603,-1.128009,-1.646371,4.57e-01,6.28e-01
1157,-0.0009987734038924537,-3.0265860724013747,-1.128009,-1.646371,4.56e-01,6.27e-01
1158,-0.000997417806540839,-3.0224782016389056,-1.128009,-1.646371,4.55e-01,6.27e-01
1159,-0.0009960624326325511,-3.0183710079774277,-1.128009,-1.646371,4.55e-01,6.26e-01
1160,-0.0009919976618253572,-3.0060535206829004,-1.128009,-1.646371,4.52e-01,6.25e-01
1161,-0.0009906431913813871,-3.001949064792082,-1.128009,-1.646371,4.52e-01,6.24e-01
1162,-0.0009892889491065978,-2.9978453003230237,-1.128009,-1.646371,4.51e-01,6.24e-01
1163,-0.0009852276004287642,-2.9855381831174674,-1.128009,-1.646371,4.49e-01,6.22e-01
1164,-0.0009838742803013226,-2.9814372130343108,-1.128009,-1.646371,4.48e-01,6.22e-01
1165,-0.0009825211929171433,-2.9773369482337677,-1.128009,-1.646371,4.47e-01,6.21e-01
1166,-0.0009811683392295595,-2.9732373916047257,-1.128009,-1.646371,4.46e-01,6.21e-01
1167,-0.0009771111915257672,-2.960943004623537,-1.128009,-1.646371,4.44e-01,6.19e-01
1168,-0.0009757592830855423,-2.9568463123804314,-1.128009,-1.646371,4.43e-01,6.19e-01
1169,-0.0009744076133639094,-2.9527503435269984,-1.128009,-1.646371,4.42e-01,6.18e-01
1170,-0.0009703540463964201,-2.940466807261879,-1.128009,-1.646371,4.40e-01,6.16e-01
1171,-0.0009690033416631992,-2.936373762615755,-1.128009,-1.646371,4.39e-01,6.16e-01
1172,-0.0009676528805585011,-2.932281456237882,-1.128009,-1.646371,4.39e-01,6.15e-01
1173,-0.0009663026642221797,-2.9281898915823628,-1.128009,-1.646371,4.38e-01,6.15e-01
1174,-0.0009622534939146541,-2.9159196785292547,-1.128009,-1.646371,4.35e-01,6.13e-01
1175,-0.0009609042670398714,-2.9118311122420346,-1.128009,-1.646371,4.35e-01,6.13e-01
1176,-0.0009595552899811505,-2.9077433029731834,-1.128009,-1.646371,4.34e-01,6.12e-01
1177,-0.0009555098688438321,-2.8954844510419155,-1.128009,-1.646371,4.31e-01,6.10e-01
1178,-0.0009541619022854699,-2.891399703895363,-1.128009,-1.646371,4.31e-01,6.10e-01
1179,-0.0009528141908181344,-2.8873157297519225,-1.128009,-1.646371,4.30e-01,6.09e-01
1180,-0.000951466735652839,-2.88323253228133,-1.128009,-1.646371,4.29e-01,6.09e-01
1181,-0.0009474259193543793,-2.87098763440721,-1.128009,-1.646371,4.27e-01,6.07e-01
1182,-0.0009460795005491039,-2.866907577421527,-1.128009,-1.646371,4.26e-01,6.07e-01
1183,-0.0009447333435990698,-2.862828313936575,-1.128009,-1.646371,4.25e-01,6.06e-01
1184,-0.0009406964549086831,-2.8505953179051002,-1.128009,-1.646371,4.22e-01,6.04e-01
1185,-0.000939351356598553,-2.8465192624198576,-1.128009,-1.646371,4.22e-01,6.04e-01
1186,-0.0009380065257230579,-2.8424440173425998,-1.128009,-1.646371,4.21e-01,6.03e-01
1187,-0.0009339736497601755,-2.830223181091441,-1.128009,-1.646371,4.18e-01,6.01e-01
1188,-0.000932629900274387,-2.826151212952688,-1.128009,-1.646371,4.17e-01,6.01e-01
1189,-0.0009312864242263999,-2.822080073413333,-1.128009,-1.646371,4.17e-01,6.00e-01
1190,-0.0009299432227552553,-2.8180097659250163,-1.128009,-1.646371,4.16e-01,6.00e-01
1191,-0.0009259152767995717,-2.805803869089611,-1.128009,-1.646371,4.13e-01,5.98e-01
1192,-0.0009245731851084245,-2.8017369245709833,-1.128009,-1.646371,4.12e-01,5.97e-01
1193,-0.0009232313739103717,-2.7976708300314295,-1.128009,-1.646371,4.12e-01,5.97e-01
1194,-0.0009192076353518994,-2.7854776828845433,-1.128009,-1.646371,4.09e-01,5.95e-01
1195,-0.0009178669585238944,-2.781415025829983,-1.128009,-1.646371,4.08e-01,5.94e-01
1196,-0.0009165265682072691,-2.7773532369917246,-1.128009,-1.646371,4.07e-01,5.94e-01
1197,-0.0009125071301050559,-2.7651731215304722,-1.128009,-1.646371,4.05e-01,5.92e-01
1198,-0.0009111678988799962,-2.7611148450908978,-1.128009,-1.646371,4.04e-01,5.91e-01
1199,-0.000909828960871003,-2.7570574571848576,-1.128009,-1.646371,4.03e-01,5.91e-01
1200,-0.000908490317173288,-2.753000961131176,-1.128009,-1.646371,4.02e-01,5.90e-01
1201,-0.0009044761649454523,-2.740836863471068,-1.128009,-1.646371,3.99e-01,5.88e-01
1202,-0.0009031387115373968,-2.7367839743557476,-1.128009,-1.646371,3.98e-01,5.88e-01
1203,-0.0009018015590319375,-2.732731997066477,-1.128009,-1.646371,3.98e-01,5.87e-01
1204,-0.0008977919200547912,-2.72058157592361,-1.128009,-1.646371,3.95e-01,5.85e-01
1205,-0.0008964559845565156,-2.716533286534896,-1.128009,-1.646371,3.94e-01,5.85e-01
1206,-0.0008951203565296826,-2.7124859288778262,-1.128009,-1.646371,3.93e-01,5.84e-01
1207,-0.0008911153320422241,-2.7003494910370427,-1.128009,-1.646371,3.90e-01,5.82e-01
1208,-0.0008897809486631463,-2.696305905039837,-1.128009,-1.646371,3.89e-01,5.82e-01
1209,-0.0008884468796825215,-2.6922632717652166,-1.128009,-1.646371,3.88e-01,5.81e-01
1210,-0.0008844465745086304,-2.6801411348746376,-1.128009,-1.646371,3.86e-01,5.79e-01
1211,-0.000883113778061973,-2.6761023577635545,-1.128009,-1.646371,3.85e-01,5.78e-01
1212,-0.0008817813034028872,-2.6720645557663247,-1.128009,-1.646371,3.84e-01,5.78e-01
1213,-0.0008804491518984774,-2.668027733025689,-1.128009,-1.646371,3.83e-01,5.77e-01
1214,-0.0008764546515453299,-2.6559231865009996,-1.128009,-1.646371,3.80e-01,5.75e-01
1215,-0.0008751238077123562,-2.6518903264010794,-1.128009,-1.646371,3.79e-01,5.75e-01
1216,-0.0008737932943532605,-2.6478584677371533,-1.128009,-1.646371,3.78e-01,5.74e-01
1217,-0.0008698037533112767,-2.6357689494281114,-1.128009,-1.646371,3.75e-01,5.72e-01
1218,-0.0008684745776517717,-2.6317411443993084,-1.128009,-1.646371,3.74e-01,5.71e-01
1219,-0.0008671457403518919,-2.627714364702703,-1.128009,-1.646371,3.73e-01,5.71e-01
1220,-0.0008631612730133119,-2.6156402212524603,-1.128009,-1.646371,3.71e-01,5.69e-01
1221,-0.0008618338041695836,-2.6116175883926775,-1.128009,-1.646371,3.70e-01,5.68e-01
1222,-0.000860506681480035,-2.6075960044849547,-1.128009,-1.646371,3.69e-01,5.67e-01
1223,-0.0008565274058790224,-2.595537593572795,-1.128009,-1.646371,3.66e-01,5.65e-01
1224,-0.0008552016836166774,-2.591520253383871,-1.128009,-1.646371,3.65e-01,5.65e-01
1225,-0.0008538763155610907,-2.5875039865487595,-1.128009,-1.646371,3.64e-01,5.64e-01
1226,-0.000849902352952297,-2.5754616756130213,-1.128009,-1.646371,3.61e-01,5.62e-01
1227,-0.0008485784182393883,-2.5714497522405706,-1.128009,-1.646371,3.60e-01,5.61e-01
1228,-0.0008472548459917725,-2.5674389272477955,-1.128009,-1.646371,3.59e-01,5.61e-01
1229,-0.0008432863213315947,-2.5554130949442264,-1.128009,-1.646371,3.56e-01,5.59e-01
1230,-0.0008419642163854169,-2.551406716319445,-1.128009,-1.646371,3.55e-01,5.58e-01
